index,gender,age,id,income,member_year,member_month,member_day,member_date
12741,F,63,ed213022de554001874b97fcff479283,88000.0,2015,11,10,2015-11-10
12742,M,36,b0f6c2cc5d2a4412be80e74e76bd1226,34000.0,2017,6,17,2017-06-17
12744,M,47,34d70d84fd3b4fa19a10e0d21836ee08,59000.0,2014,6,3,2014-06-03
12746,M,27,0d430e04265c4049809fe2ce680940ee,62000.0,2018,1,13,2018-01-13
12747,F,41,0f457f3ccf254eb0af0921ddd996b504,31000.0,2013,12,25,2013-12-25
12748,M,64,38e17daa16b5474bb8d5de4b69e207b3,108000.0,2016,8,31,2016-08-31
12750,M,84,fceb1a5494e24ec7ab68da747f7373dc,106000.0,2016,7,24,2016-07-24
12752,M,51,e3728b309d2a4dac904aa3286a8cb2ca,79000.0,2018,2,8,2018-02-08
12753,M,46,97036e368435428c9e176cf91c508578,61000.0,2016,5,27,2016-05-27
12754,M,51,0e6e271d144946de863574da082c1837,77000.0,2014,7,24,2014-07-24
12755,F,35,60c0f65a8d49497e86c58a37c596a551,34000.0,2017,9,28,2017-09-28
12756,M,55,ed913dfc322d4f62988b2a45be7dada3,51000.0,2015,8,25,2015-08-25
12758,F,41,7106e78bb41f4e5fab74c2c9cf1e459f,83000.0,2015,10,6,2015-10-06
12760,M,29,c57f72e84af04b689370ae51f9c0b723,33000.0,2013,12,19,2013-12-19
12761,M,83,e23f93dde99743dbbfad6ca2674e4b92,42000.0,2013,8,28,2013-08-28
12762,M,66,a8e87d9498de4635a3d0d6e23f24d235,70000.0,2018,3,2,2018-03-02
12763,M,79,6a3176bdc38a41b39b7c186f6b2457a9,72000.0,2016,5,18,2016-05-18
12766,F,29,1607d225fdd44e888d860c5cbc224da8,42000.0,2015,11,14,2015-11-14
12767,M,37,ced3380d8a334054ab0f389572485292,47000.0,2017,1,12,2017-01-12
12768,F,59,fff29fb549084123bd046dbc5ceb4faa,93000.0,2017,8,31,2017-08-31
12770,F,57,43ab1831aeb0431f98efd3578f14bf67,113000.0,2017,7,31,2017-07-31
12771,F,58,c8a71dc7d32c402e85e2eb3cbe0ad68a,112000.0,2016,5,14,2016-05-14
12772,M,67,b193da492dcb4b029ebade62a96eefdc,53000.0,2014,4,1,2014-04-01
12773,M,46,09c957e5a4ac4c339b25fe08b12cd921,32000.0,2018,2,7,2018-02-07
12774,F,58,1853362ad12c41bc8d7fefc8bafbe90a,52000.0,2018,6,4,2018-06-04
12775,F,21,1d24926e53f343b5a1f5581480c66a8d,39000.0,2018,3,28,2018-03-28
12776,F,61,84a43ae3265546f7a39950f9d321ca71,111000.0,2017,8,15,2017-08-15
12779,F,65,6843c2efb2214938a304a6cd52389c08,81000.0,2018,3,23,2018-03-23
12780,F,64,2465878cae3d4d7eac6813ffafd01414,84000.0,2017,6,11,2017-06-11
12781,F,62,e2e9ab9c2f044040994c79d9819f670d,72000.0,2018,1,23,2018-01-23
12782,M,50,c3dabaeb9cc841f282a70914cb53372f,62000.0,2016,3,11,2016-03-11
12783,M,19,e60e656698df46a19e2a26164e742296,63000.0,2018,3,24,2018-03-24
12784,F,70,83af4833e00143e19e212250ccaabcbb,100000.0,2016,2,24,2016-02-24
12785,M,40,680c57ee0e6e46c49c1f701e4c371d0c,63000.0,2017,5,4,2017-05-04
12786,M,23,e25754f8d8734767a72b23e2e6d4d19c,32000.0,2015,5,8,2015-05-08
12787,F,51,fd8866c398944d05be7306dfbe3c3508,44000.0,2016,10,9,2016-10-09
12788,M,52,73e1f6bb3fe04429bf3ffc04c89ff7f9,89000.0,2017,1,3,2017-01-03
12789,M,51,b3851741f02e4fc391f9d691cc1ce86b,76000.0,2016,9,13,2016-09-13
12790,F,76,ac8acdc4d91945789e009a333ccb4e2c,80000.0,2016,11,11,2016-11-11
12791,M,59,3c487d3686d642c687c14eaf3fbd0f15,82000.0,2017,11,25,2017-11-25
12792,F,28,92753745d26945beba2afe7aa2dc7593,65000.0,2018,7,3,2018-07-03
12793,F,54,0842bae0ce7f4dd283c868b01a19f793,56000.0,2017,2,12,2017-02-12
12794,F,57,ba56e53dfd5e466f9b2ae751fa3f43b7,72000.0,2015,10,20,2015-10-20
12795,M,39,a3f201002d1448b68f6b5ce6d34e461b,86000.0,2017,3,24,2017-03-24
12797,M,45,24a3df24be334727a9b6a704a1b536e6,33000.0,2014,4,24,2014-04-24
12798,M,36,1058819f0dc84deabaa8efb0cba592a8,50000.0,2017,10,18,2017-10-18
12800,F,77,1b38189ba6f6427ca67bf106911956f8,68000.0,2018,7,21,2018-07-21
12801,M,79,27e7bc8c5bae4b8b908de6de1fb818f5,112000.0,2016,7,27,2016-07-27
12802,M,67,c7204f962ddb4cb1af4cf736ee14e7c6,92000.0,2014,5,6,2014-05-06
12803,M,46,3fbd4946157c40da802c32ef55b52523,53000.0,2017,11,14,2017-11-14
12804,M,46,e18467d77f944c509dc9fdae51acfa3e,77000.0,2016,9,5,2016-09-05
12805,M,42,32dbb66bafd84f1995aa59b2587b3bf3,67000.0,2016,10,19,2016-10-19
12806,F,46,2537d7d802c84a44875012770887c4e9,76000.0,2018,2,20,2018-02-20
12807,F,67,1d4accd4959644ffbf54d95ce72ce03b,86000.0,2017,1,8,2017-01-08
12808,F,81,d591f9979ae641a6ba3f12c3b2036a9b,92000.0,2016,9,27,2016-09-27
12810,M,61,945732b37c504898bb60ffece180a420,93000.0,2016,6,24,2016-06-24
12811,F,79,bbb2955fd6f14f00a5df7b5140e0c2a0,106000.0,2017,9,30,2017-09-30
12812,F,61,746e444adffa448587530c0d57729c1b,106000.0,2016,1,1,2016-01-01
12813,M,71,28729ac457114d80bbb5854231e97fb5,52000.0,2017,11,27,2017-11-27
12814,M,43,42b0a99fe41e4809a552628314decebd,66000.0,2018,4,20,2018-04-20
12815,M,54,211c1b601543428198d735c2526e6225,46000.0,2015,8,7,2015-08-07
12816,M,55,c92c5f79a2804b4c8b0881e30afda881,80000.0,2018,1,17,2018-01-17
12817,M,31,f4d2cc6759ff4ada82765afea30d8662,51000.0,2014,6,12,2014-06-12
12818,F,65,fe19a7c273ce45dba7c4f826113b7deb,64000.0,2017,9,13,2017-09-13
12819,M,25,596e79d7f6734196acb386c83f768e04,37000.0,2018,4,27,2018-04-27
12820,F,62,ca4999d26e314cf6839ca5d941bfc85d,117000.0,2016,8,13,2016-08-13
12821,F,69,3d121dd5684f4898855405839f9c1a45,56000.0,2018,3,21,2018-03-21
12822,M,60,503a8a0dc54e434da1b2f1e2d0035e67,32000.0,2017,11,21,2017-11-21
12823,F,53,a4aa6b434929474089dd981a5020cd5a,55000.0,2017,12,1,2017-12-01
12824,F,57,e5f295e0662e4fee80bc7843231c32a4,85000.0,2015,11,10,2015-11-10
12825,F,95,5fc8a1b567864ebc86bc8fe1672a5238,110000.0,2016,7,24,2016-07-24
12827,F,32,d16c6242ffe54e038b26bb71d70c6e5a,35000.0,2017,9,10,2017-09-10
12828,F,67,158ccf2ed90541e7973106134cb1bba3,87000.0,2017,11,14,2017-11-14
12830,M,66,eb2aac9003d7475ba172d7328ad6ed38,119000.0,2016,4,9,2016-04-09
12831,M,53,6cde0dadd1154cf89694618ce6f249da,113000.0,2018,1,7,2018-01-07
12832,F,40,83b26151b9c9487d897a67be32d2eba4,53000.0,2017,11,22,2017-11-22
12833,F,52,ee3ee28bff574bb58243e5baec4937f7,67000.0,2018,6,21,2018-06-21
12834,M,55,71ce5de6f6e74f8b97086c55385f54c0,66000.0,2017,9,20,2017-09-20
12835,F,28,53ee066c1c7540d9b447d19d152e354e,57000.0,2017,11,12,2017-11-12
12836,M,85,2dc367220e584b32a18da8375a3e9a56,81000.0,2016,10,20,2016-10-20
12838,F,64,98d80971baf94fd0ae06df25bb48bf14,73000.0,2016,7,13,2016-07-13
12839,F,39,54c7dd73acc945cbba13de64ec9a5c99,93000.0,2018,6,2,2018-06-02
12840,M,61,9292d9ed365349babd237a99f004ddf7,38000.0,2016,5,2,2016-05-02
12841,F,49,24be0137591244c7b191b11c0da21218,72000.0,2016,3,8,2016-03-08
12842,M,78,0f5cd14cf15242bfabac7836af6b1653,93000.0,2017,9,21,2017-09-21
12843,M,28,2d868dda028f445b8c7f592d33077229,53000.0,2017,10,16,2017-10-16
12844,M,67,77fddc4c2ed4441197473f9fd32346ac,69000.0,2017,11,21,2017-11-21
12845,F,63,4188dff279ec47e085789223c8d1264b,107000.0,2017,12,24,2017-12-24
12847,M,61,1c5bff3f58604e84a6473111e3073292,68000.0,2017,1,7,2017-01-07
12848,F,71,0dc85918181e4c3eb0e412d37fa8a552,116000.0,2017,11,5,2017-11-05
12849,M,25,4a76f22eecc644958bc404927be632f3,73000.0,2018,4,18,2018-04-18
12850,F,54,057f6741e0e0438e827cc0b18c601160,74000.0,2016,9,30,2016-09-30
12851,M,67,f223c55edc8849698b4e901ffc14b23d,65000.0,2016,11,2,2016-11-02
12853,F,68,f2265b809d1949c1a7b63a9386bf4946,53000.0,2015,2,1,2015-02-01
12854,M,27,095cc9fc7aaa428b99c0ad42b3949fc5,45000.0,2016,10,18,2016-10-18
12855,M,41,4de40fe3c0584dc3ab113d87c1e77904,62000.0,2018,3,23,2018-03-23
12856,F,50,19afb26b9a10447a8a2f86fa9f65c75d,71000.0,2016,7,23,2016-07-23
12857,F,61,cb4eb954b95742b988075c030c4a3af4,57000.0,2016,12,13,2016-12-13
12858,M,82,f92d8e8c8055406ea37c07b77ce505db,76000.0,2017,2,18,2017-02-18
12859,F,63,e6e3ef82d604433bafcf9edbbc0b5637,53000.0,2017,1,6,2017-01-06
12861,M,19,6e2848db7c654376ad1da5616bba5395,39000.0,2017,4,2,2017-04-02
12862,M,59,1a80ad14c7f7425ab5445f68c7c297e6,70000.0,2017,7,17,2017-07-17
12863,M,45,afbad51f7d484153bf616d3209834217,65000.0,2018,3,19,2018-03-19
12864,M,71,0cc67e089ff64108a2fa117971f666f9,62000.0,2018,7,5,2018-07-05
12865,F,53,441542bccea446c99b03ce7bae9146d3,93000.0,2015,8,3,2015-08-03
12866,F,58,97ec3a7c95174bab9b9c8053edd72975,100000.0,2017,8,10,2017-08-10
12867,F,61,a3cf235d81cf416a80bdd8ae2fe64f16,77000.0,2017,10,21,2017-10-21
12868,M,33,a5c24057de1147a798422162559bbe83,45000.0,2018,6,12,2018-06-12
12869,F,75,db81f89b99614ee4949b590ea06b6f43,103000.0,2017,1,12,2017-01-12
12870,M,42,aa13d8187b5f4fdb9a0cfa94e39e911f,74000.0,2017,8,3,2017-08-03
12871,M,64,617d731ade3348bb8236f2910cd92fdb,38000.0,2014,12,8,2014-12-08
12872,M,36,1d664b08fd784d308ace6b9dd42432b3,66000.0,2017,12,24,2017-12-24
12874,F,42,0b5dbd14f53748c0b91f7d72b4ee60e6,62000.0,2017,4,16,2017-04-16
12875,M,51,9e71d772ceed40408f7a26dea47cda37,35000.0,2017,10,5,2017-10-05
12876,M,52,3a9e4c24c37648eaa7787ebd7871417c,63000.0,2014,11,20,2014-11-20
12878,M,55,1af90a8ffd3340979ec578b8c2acf431,58000.0,2017,5,24,2017-05-24
12880,F,68,874882329892408b82c97732674db8cb,119000.0,2017,9,19,2017-09-19
12881,F,37,9558179b943a42799dc4bd1465ef0f8c,61000.0,2017,10,4,2017-10-04
12882,M,41,15bd287f8a4949b48719bc44cd8d7656,63000.0,2017,7,14,2017-07-14
12883,F,59,1aaaa029f2ca474ab241731095baf6fd,95000.0,2016,7,20,2016-07-20
12884,M,40,69ccf389b1674da9a9b2cfdf685de4be,45000.0,2017,8,13,2017-08-13
12886,F,40,239f99fbeec1414482a02223af0e9702,72000.0,2015,11,22,2015-11-22
12887,F,47,38bf225453dd48369e079aada6f5d392,48000.0,2015,5,5,2015-05-05
12888,M,54,073190b534ba4e36803151ebe0e5ee27,96000.0,2016,9,1,2016-09-01
12889,M,75,9a3492fc3fea4ed4b156f0bc0db8fc52,80000.0,2017,3,9,2017-03-09
12890,M,54,b10f5a1006c249dca0faa1c4cbb54322,59000.0,2018,3,21,2018-03-21
12892,F,55,329b390a8e19481ab081d99e4e813835,74000.0,2015,9,23,2015-09-23
12893,F,76,d23c69f5c4e94d3facd36be424f32d41,65000.0,2015,11,16,2015-11-16
12895,M,49,4bd1a214aec84909a400b8529f6b6dca,68000.0,2018,3,14,2018-03-14
12896,M,42,6b63e903b8f9425aa25b1b223106352b,85000.0,2014,10,17,2014-10-17
12897,F,59,795b52d3603c466b90ff2186a3281997,77000.0,2015,9,20,2015-09-20
12898,F,52,5532539d40724979849cc7b6e8cda9a9,58000.0,2016,8,1,2016-08-01
12900,M,61,b4d6477e15ca4b1086638089882177b7,59000.0,2017,4,28,2017-04-28
12902,M,41,f551d6074a644ba2953ca373dcc50d25,84000.0,2017,12,8,2017-12-08
12903,M,68,d916b48f32ea4b4380ea219b3381c70a,100000.0,2017,9,12,2017-09-12
12904,F,65,f06432a601ca49a2b2ab4b574db47d77,63000.0,2017,12,26,2017-12-26
12905,M,71,5c0aa6d30a3d47f38d30cf72d180e75d,78000.0,2017,5,22,2017-05-22
12906,F,60,e1eeb00d88264a7ebcdde3b49e910442,79000.0,2016,9,14,2016-09-14
12910,M,54,d9131738e8af4f219dc42e919d1a52cf,95000.0,2016,2,14,2016-02-14
12911,M,52,1bf7115943f34e228d47a9e5a707cda7,75000.0,2016,1,26,2016-01-26
12913,F,33,67401af8aa0a40eb9946d62c0bc19571,64000.0,2017,1,22,2017-01-22
12914,M,74,d0dcec4372ca4c88955ba0ef011a8e86,41000.0,2017,8,27,2017-08-27
12915,F,66,4fa7957dda024f56b6d211dd8cca6c4d,81000.0,2017,10,14,2017-10-14
12917,F,61,597ebda5954741909a583df17c61c94b,94000.0,2017,7,29,2017-07-29
12918,F,96,ba4f033e94284ee18d2013686b6a8afd,103000.0,2018,3,3,2018-03-03
12920,M,67,3efe20b923644413a8b16912410ff6ed,80000.0,2017,12,12,2017-12-12
12921,M,51,a6af69d4f60e49adb49022aba7a6392b,85000.0,2017,3,8,2017-03-08
12922,M,59,6ff0609fb8394bde8695e81d4809e3ba,40000.0,2018,6,18,2018-06-18
12923,F,80,03e866224ec641c58bc93a69be00de9c,47000.0,2018,2,11,2018-02-11
12924,F,21,af5f147000ff48199b012df26bf97e15,36000.0,2016,5,14,2016-05-14
12925,M,51,2548f467373b4f4cb328308a90974718,73000.0,2017,7,27,2017-07-27
12926,F,52,dce6d06c87cb4657bc6b123cc35373d1,91000.0,2016,8,31,2016-08-31
12927,M,28,46444d6ef3d54998a3bbfc5e1afa2e66,32000.0,2017,1,28,2017-01-28
12928,F,60,8f5146270f5745d4862514da8a7b6620,75000.0,2018,5,4,2018-05-04
12929,M,67,09a232cdf36d4d2b9d23a860493ce998,36000.0,2017,9,16,2017-09-16
12930,M,73,6a8b0facbdf34e45bbf6d1f82fa6fc79,90000.0,2016,6,22,2016-06-22
12931,M,18,095bc1a9b5f64d0f88ed616df292a3ec,55000.0,2017,11,18,2017-11-18
12932,M,52,acd96146258741999a42ce74856bc119,56000.0,2014,2,1,2014-02-01
12933,M,68,8a9802d7d16a4e4f90aaf35cb40998d5,37000.0,2017,2,25,2017-02-25
12934,F,55,a5a2a9d653d4410ca20ea6dd1c72e7d7,67000.0,2018,7,5,2018-07-05
12935,F,69,6f6a3bba7af74d05b7a2a422021755a2,41000.0,2018,7,7,2018-07-07
12936,F,22,753ee920be274fc8a74eb9e326dbc9e8,42000.0,2017,9,27,2017-09-27
12937,M,60,6f9d1182f4054f4f871064b42a2d7f29,32000.0,2014,4,8,2014-04-08
12938,M,66,de99bc7621114ae6a2038dde92bbfa4f,79000.0,2016,4,12,2016-04-12
12939,M,38,96ae94b7eb5e404bbe7a5fe07a7d7035,34000.0,2015,12,15,2015-12-15
12940,F,55,84333d7042914c2b97fa9f9b0a1a4e4b,48000.0,2017,8,25,2017-08-25
12941,F,65,b22a82f0fdd84919afe0a4989383162a,81000.0,2017,3,12,2017-03-12
12942,M,55,37c79e54b8184b8e973696453772ffd4,85000.0,2017,1,25,2017-01-25
12943,M,59,2f657abf30dd4b039f3c492dc61b19af,44000.0,2016,6,8,2016-06-08
12944,O,43,14462e564e044822b4b29684512ee428,100000.0,2016,7,28,2016-07-28
12945,F,56,bb96405dddda4e9caf4461b6e990f39f,74000.0,2017,12,12,2017-12-12
12947,M,43,b68bc936296144569115d7cbe8077f51,45000.0,2018,2,14,2018-02-14
12948,M,58,7584bd98a6a5473496c723a31e5898b0,67000.0,2014,5,8,2014-05-08
12949,F,78,7ca8a3cfaa7a4628a9523502c8af804f,81000.0,2017,8,5,2017-08-05
12950,F,65,69519c33ae124ef9bb84135555a33452,80000.0,2016,8,24,2016-08-24
12951,M,77,3c8d541112a74af99e88abbd0692f00e,97000.0,2017,9,26,2017-09-26
12952,M,66,45f40a890913478c990857db415c109e,62000.0,2017,7,26,2017-07-26
12953,F,36,15dd8bf6064e4a67a0693496cde0c4bc,36000.0,2015,8,2,2015-08-02
12954,F,23,4cbe49f99f584c309d0402bc9d507478,44000.0,2017,12,20,2017-12-20
12955,F,67,12a98cfa75fb456d9a04e251a3c9084a,88000.0,2016,1,7,2016-01-07
12956,F,87,4f91386f0811499f82809bbe2035f9c5,89000.0,2017,3,3,2017-03-03
12957,M,56,28b230b668d04ec7ad17f95562d2ec5e,65000.0,2014,2,25,2014-02-25
12959,F,63,b0fc778d61024cd29eea6273bec6ba5a,115000.0,2018,1,1,2018-01-01
12960,M,44,83adb767081d49fb8e362fcbc6038f83,53000.0,2018,3,17,2018-03-17
12961,F,69,03af4a51012e4a00809df85c9279e4e4,94000.0,2016,4,26,2016-04-26
12962,M,48,95b1980ece724d3e819c9aa7617ee3e1,49000.0,2014,5,28,2014-05-28
12964,F,67,610f5f7bca334cb9986dfd61a60b9164,68000.0,2017,8,18,2017-08-18
12966,F,35,5296796ca91f4f20bc8942a582acbea7,33000.0,2017,9,19,2017-09-19
12967,F,71,9871954394374da0b9ba43f7b591bb98,32000.0,2016,7,24,2016-07-24
12968,F,38,8a7df45d2a2c472aaba9c652d1b8c65d,75000.0,2017,9,18,2017-09-18
12969,F,101,e0ea90ddd2f147e082d21e97f51ec1b1,56000.0,2017,11,9,2017-11-09
12970,M,56,52ca3e12464d464bad3ac645ef6f1030,91000.0,2017,6,13,2017-06-13
12971,F,52,3a1552ec261d409e846c11fdf44bdb0c,41000.0,2017,12,18,2017-12-18
12972,M,53,e7b245f7399746faac8b4184d500a21a,64000.0,2018,2,14,2018-02-14
12973,M,66,b5a19a184eb04c08a7c92804a88a4cf6,71000.0,2016,4,26,2016-04-26
12974,M,77,1aa1f1278bdb4ed0abb9d0fb04ead90c,49000.0,2018,2,2,2018-02-02
12975,F,86,f5b6da50d5f044448c3de0590e9cab29,70000.0,2016,6,4,2016-06-04
12976,F,84,3ffcb9554e0f48d0b927548b8d6588d2,67000.0,2017,11,13,2017-11-13
12977,M,23,d3280ab59cf24b639ca87d7595108e67,57000.0,2013,8,19,2013-08-19
12978,F,31,55d520968b7b47b0ba131dc9403aedd2,31000.0,2017,8,27,2017-08-27
12979,F,93,fd72dcc657a744e1b3ac0501910fc2f8,115000.0,2017,10,5,2017-10-05
12980,M,79,419bafec9bda42e58305020f3108358c,91000.0,2018,1,21,2018-01-21
12981,M,29,8bb69effdb0140a2b18280fc70814315,47000.0,2016,10,8,2016-10-08
12982,F,71,9a90ae5677bb493b838b59d875fdf0f4,81000.0,2017,1,15,2017-01-15
12983,M,64,30cc0cf8376e4f6aa773188e17265f01,45000.0,2017,12,23,2017-12-23
12985,F,72,3d33b994206241a3be3cdf2c030c9b89,75000.0,2016,11,26,2016-11-26
12986,M,39,9677def813544573acf3ccfba36e2add,40000.0,2016,9,14,2016-09-14
12987,F,50,1c52cb8ec73a4b76bf01bfcf0823aee0,69000.0,2013,11,20,2013-11-20
12988,M,54,c76de177a43649d5a5339991ec5166be,62000.0,2017,10,17,2017-10-17
12989,M,93,92a29f69b0774e9fb4057bc96ec6cdbd,45000.0,2016,3,29,2016-03-29
12990,M,60,6b460739406d4d67aa15755fc238322d,54000.0,2018,5,9,2018-05-09
12991,F,51,99a0115e5cfa468aa139f2be4e5437c2,64000.0,2016,3,14,2016-03-14
12992,M,53,fb4d5c77acc4469abd9a3ff847513440,74000.0,2017,12,31,2017-12-31
12994,M,64,4cadc694491e471c85ab22030dc0d0ff,51000.0,2017,11,8,2017-11-08
12995,F,27,7e0d5afd8f7c44178185a363ae80801c,73000.0,2016,6,11,2016-06-11
12996,F,74,b71a200c7ffa4a30aaa67ebc1cd20b5a,79000.0,2017,8,5,2017-08-05
12997,F,50,24501d31d7464c30ba2b44fc5126ddf5,86000.0,2016,10,7,2016-10-07
12998,F,55,75b430097f4c409a8236d49ddfe5117b,87000.0,2017,12,16,2017-12-16
12999,M,60,21b41488766a4a3dacccf244653a9f46,80000.0,2018,3,16,2018-03-16
13000,F,20,30da5c9bc6d24263a2e113a2e3103c1c,53000.0,2017,11,8,2017-11-08
13001,M,85,86dd79d82f244f10ba7e7b92e567af14,72000.0,2016,1,30,2016-01-30
13002,F,21,0335d274249f4eb6b3c51527f02a3216,74000.0,2016,11,24,2016-11-24
13003,F,53,e8c52866c69f4a44bcb3a012d7cbbcf7,52000.0,2016,9,22,2016-09-22
13004,M,82,4a74c87b845e49b7b73a2674e09798e5,47000.0,2018,7,16,2018-07-16
13005,M,19,0103de989e084e0fab400e80678d7591,50000.0,2016,7,25,2016-07-25
13006,M,36,93077c7318f146de9d2e7ad3961ad6e1,51000.0,2017,8,11,2017-08-11
13007,F,64,119f5c7a948046198be6173e377d4bc3,60000.0,2016,5,19,2016-05-19
13008,F,75,5d6a854b87274cc6af6f95a83d321af5,32000.0,2017,8,11,2017-08-11
13009,M,50,a608c569b0b142b48a926b53ef93e76e,46000.0,2015,2,26,2015-02-26
13010,F,59,3b4c0581404d4a8a809d83423212d77d,33000.0,2018,5,25,2018-05-25
13011,M,64,49b14f63a9cf43b99b2ef9a2596388c0,58000.0,2016,8,10,2016-08-10
13012,F,28,48f095b4534c4a0d8bf7e739e0242609,65000.0,2017,8,5,2017-08-05
13013,M,20,d43f8d4343e74f758058cd8b38f1c5aa,30000.0,2017,11,25,2017-11-25
13015,F,66,92543022e84a4f139ad79011c7f182ad,60000.0,2015,8,29,2015-08-29
13016,F,53,399136d18bb5403aa52729510325412f,92000.0,2017,7,3,2017-07-03
13017,M,65,3231ee42aa2146149db779076f1a4dae,73000.0,2015,6,22,2015-06-22
13018,M,74,db4f24b100724117a4a9166e94308f05,114000.0,2016,10,20,2016-10-20
13019,M,75,04f2e86f182d4fc4b7b1a1858c280a38,84000.0,2014,7,12,2014-07-12
13020,F,55,b11fe44916eb4e748f86ad5169e75543,61000.0,2017,6,16,2017-06-16
13021,M,38,79b6efb03873466e93714c376b1f1d1a,60000.0,2017,7,4,2017-07-04
13024,M,38,458ab43bba82460396cd9cc7afc3d12f,53000.0,2018,6,6,2018-06-06
13025,M,58,e680e88545054c9287013048174ad570,54000.0,2014,5,26,2014-05-26
13026,M,18,3fc54fb18cd94422bd02b5550002535b,40000.0,2018,3,10,2018-03-10
13027,F,60,a44918e773f24397ab2c5e3dfb2207ca,109000.0,2016,4,27,2016-04-27
13028,F,38,518435261fa246a9ab8f734ea42b3b27,52000.0,2018,4,9,2018-04-09
13029,F,54,15e8cabbde0f40228658245d340af15d,88000.0,2016,3,27,2016-03-27
13030,F,70,d20ca51b0acf467b86e4c7bc43391c32,58000.0,2018,1,8,2018-01-08
13032,F,42,96bd286bc9594fd4bbed1e2728b9a9f5,43000.0,2017,1,2,2017-01-02
13033,M,20,e049d2a073364b07b2a0b5e3259bffe3,64000.0,2016,1,21,2016-01-21
13034,F,86,f420b079ba0e4ba688dadfa617332fea,67000.0,2018,7,3,2018-07-03
13035,M,59,8f0399e00b9a47f89f5bc5c3ccf2b457,98000.0,2014,5,4,2014-05-04
13037,M,63,da4452e7ab374882931453a91447b6fb,99000.0,2016,8,26,2016-08-26
13038,M,63,abb9649acfca4fd5998d6c23e9c3a073,79000.0,2016,6,13,2016-06-13
13039,F,55,6e51792cc50a4df3be356d38cbe5d692,118000.0,2015,10,3,2015-10-03
13040,M,28,45c001285cb7499e8fb0b61feba3ebac,46000.0,2016,5,30,2016-05-30
13041,M,63,d1bd7a6be57a496eaecbc77b1119b3b2,48000.0,2016,6,10,2016-06-10
13043,M,78,1ebff9c4dddc439e864de60c6fe01fb6,58000.0,2018,4,21,2018-04-21
13044,F,83,a06ea635b65d4c24a3ca5a6324f23067,95000.0,2017,11,12,2017-11-12
13045,M,42,223d38b1853347c1a90823d2b775dc68,59000.0,2014,11,1,2014-11-01
13046,F,87,870b63c0d08b4ce5b5e99fd10785242b,72000.0,2018,5,13,2018-05-13
13047,F,37,0860d25635e84c6a95c6f32cae8b9c37,63000.0,2017,10,22,2017-10-22
13048,F,65,fc3405b8b39d40cb81af12db2c9064c3,113000.0,2017,12,1,2017-12-01
13049,F,79,a611a96c65a74267a8fa133c90d3f76c,88000.0,2018,5,2,2018-05-02
13050,M,37,5fdd893c9bed4baa89e1439c3f2a4348,57000.0,2017,11,11,2017-11-11
13051,M,69,5fa9eb21b0c64674a7d5ad666e85d384,111000.0,2018,2,22,2018-02-22
13053,M,50,a996a6df1fa94375a43faab4524ec7ae,42000.0,2017,8,2,2017-08-02
13054,F,34,460d98ce023d4352b296a8c348b16af8,34000.0,2015,2,17,2015-02-17
13055,F,74,4c75bfae0f064ea3a28b13c90e6d362f,64000.0,2015,11,1,2015-11-01
13056,M,56,0a6d56d11a9b43bdb6aec1be26ae3f52,39000.0,2017,12,16,2017-12-16
13057,F,62,de66a1379276494ca24ca63779aa2bf3,35000.0,2018,6,17,2018-06-17
13058,M,53,345f9431137a49b3963221a55567c4a8,77000.0,2017,4,5,2017-04-05
13059,F,65,32d4cf1c3c61452f99bfe9b193cc656a,97000.0,2018,2,20,2018-02-20
13061,M,36,9b4a23b207c5467383c8780f25641d74,52000.0,2016,1,16,2016-01-16
13065,M,74,a42fd3d06d2047b7b57eb14945596349,52000.0,2015,12,14,2015-12-14
13066,M,64,055eab487b874f38b65f3edf31b5eb41,59000.0,2014,3,28,2014-03-28
13067,F,61,fbded35ba79e4b898f5fc7faee6ff44f,99000.0,2017,9,15,2017-09-15
13068,F,19,23546fb2449845b6b5a09bd9d33e900c,58000.0,2017,10,21,2017-10-21
13069,F,68,629dd4429347452f9e70fa9cf8821acf,67000.0,2014,9,8,2014-09-08
13070,M,51,8ee581b9251e4000923afc441415b4a0,66000.0,2017,11,5,2017-11-05
13072,M,73,b899d2bae701494d9a63a5294981709e,32000.0,2018,1,9,2018-01-09
13074,M,57,ceb8c08d84884b8481edda3d1b369506,67000.0,2017,10,1,2017-10-01
13076,M,54,a2c5e6174814461c87ad9c4b6c9c6b05,46000.0,2017,12,16,2017-12-16
13077,M,53,76358128b4bb47fcb712c0198f5121d1,58000.0,2015,11,21,2015-11-21
13078,O,85,b2daf4ff73cc4791b6ae6d9c41223b69,65000.0,2016,11,3,2016-11-03
13079,F,50,785231f27bc642aaba43022e1dcdd72b,97000.0,2018,2,20,2018-02-20
13080,F,51,2500fe5284fe48bda992027d36355059,72000.0,2017,2,1,2017-02-01
13081,F,40,a5b421b4863d499092959fce048cb9c4,71000.0,2015,11,17,2015-11-17
13082,F,52,2cf11dc12eb14bec91363b1a67807206,55000.0,2016,3,15,2016-03-15
13083,M,52,bf53544c639d4f098e89adf4643f9d73,80000.0,2017,10,22,2017-10-22
13084,M,39,840c0482bdef409e80de947eb97c5355,35000.0,2015,11,13,2015-11-13
13086,M,55,cc1799daea854f6ab213987868322e76,39000.0,2016,5,21,2016-05-21
13088,F,52,837b35813eaa47499092f681a8f4a025,73000.0,2018,2,17,2018-02-17
