,discount_total_offers,discount_completion_pct,discount_min_completion_days,discount_max_completion_days,discount_completed_offers,discount_avg_completion_days,discount_avg_net_reward,bogo_total_offers,bogo_completion_pct,bogo_completed_offersbogo_min_completion_days,bogo_max_completion_days,bogo_avg_completion_days,bogo_avg_net_reward,informational_promotions,age,income,total_transactions,min_transaction_day,max_transaction_day,avg_transaction,total_transaction_amount,median_days_between_purchases,avg_days_between_purchases,gender_F,gender_M,gender_O,gender_Unknown
14380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49,63000.0,8.0,120.0,714.0,18.80625,150.45000000000002,69.0,75.0,1,0,0,0
14381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61,73000.0,4.0,378.0,678.0,20.145,80.58,63.0,76.5,0,1,0,0
14382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,45,55000.0,5.0,60.0,654.0,5.742,28.71,96.0,120.0,0,1,0,0
14383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50,82000.0,7.0,102.0,630.0,21.83,152.81,84.0,76.28571428571429,0,1,0,0
14384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41,81000.0,6.0,114.0,486.0,19.215,115.29,84.0,63.0,0,1,0,0
14385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,38,64000.0,10.0,6.0,618.0,3.39,33.9,24.0,61.8,0,1,0,0
14386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23,39000.0,20.0,66.0,696.0,8.243500000000001,164.87,18.0,31.8,0,1,0,0
14387,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,3,118,65404.9915682968,11.0,168.0,708.0,2.748181818181818,30.23,18.0,49.63636363636363,0,0,0,1
14388,2.0,1.0,0.0,0.0,2.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45,89000.0,3.0,168.0,408.0,25.32333333333333,75.97,84.0,82.0,1,0,0,0
14389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38,64000.0,9.0,24.0,606.0,16.77111111111111,150.94,24.0,65.33333333333333,0,1,0,0
14390,2.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,0.0,0.0,0.0,0.0,2,79,34000.0,8.0,12.0,636.0,4.4475,35.58,66.0,78.75,0,1,0,0
14391,1.0,1.0,6.0,6.0,1.0,6.0,-15.0,1.0,1.0,0.0,12.0,12.0,0.0,3,58,90000.0,8.0,108.0,660.0,26.5825,212.66,33.0,69.75,0,1,0,0
14392,1.0,1.0,18.0,18.0,1.0,18.0,-4.0,2.0,0.5,0.0,0.0,0.0,0.0,0,64,71000.0,7.0,312.0,648.0,14.712857142857144,102.99,42.0,48.85714285714285,0,1,0,0
14393,1.0,1.0,0.0,0.0,1.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2,79,55000.0,5.0,162.0,552.0,16.035999999999998,80.17999999999999,48.0,79.2,0,1,0,0
14394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,38,37000.0,21.0,0.0,702.0,3.8276190476190473,80.38,18.0,33.714285714285715,0,1,0,0
14395,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,3.0,0.0,0.0,0.0,0.0,0.0,0,47,61000.0,1.0,648.0,648.0,8.14,8.14,6.0,6.0,1,0,0,0
14396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,9.0,144.0,642.0,2.0966666666666667,18.87,42.0,56.0,0,0,0,1
14397,1.0,1.0,12.0,12.0,1.0,12.0,-15.0,2.0,1.0,0.0,6.0,3.0,0.0,0,50,86000.0,11.0,180.0,528.0,27.39909090909091,301.39,30.0,32.18181818181818,0,1,0,0
14398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,58,53000.0,10.0,72.0,666.0,11.117,111.17,57.0,60.0,0,1,0,0
14399,1.0,1.0,12.0,12.0,1.0,12.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,2,51,34000.0,18.0,42.0,648.0,7.956111111111111,143.21,12.0,34.0,0,1,0,0
14400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,12.0,0.0,1,50,93000.0,8.0,12.0,672.0,24.85125,198.81,75.0,83.25,1,0,0,0
14401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,3.0,0.0,0,29,61000.0,12.0,0.0,642.0,12.986666666666666,155.84,36.0,54.0,1,0,0,0
14402,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,0.0,0.0,0.0,0.0,0.0,2,44,38000.0,4.0,162.0,414.0,1.2925,5.17,69.0,64.5,0,1,0,0
14403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69,67000.0,7.0,84.0,600.0,16.12,112.84,72.0,74.57142857142857,1,0,0,0
14404,1.0,1.0,6.0,6.0,1.0,6.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,67,95000.0,2.0,174.0,540.0,34.315,68.63,186.0,186.0,1,0,0,0
14405,2.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2,56,43000.0,3.0,102.0,558.0,3.273333333333333,9.82,144.0,154.0,0,1,0,0
14406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,36,44000.0,3.0,96.0,690.0,2.236666666666667,6.710000000000001,222.0,200.0,0,1,0,0
14407,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,60,117000.0,2.0,606.0,690.0,31.25,62.5,45.0,45.0,0,1,0,0
14408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65,35000.0,11.0,84.0,714.0,29.71181818181818,326.83,54.0,57.81818181818182,1,0,0,0
14409,2.0,1.0,12.0,18.0,2.0,15.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2,60,46000.0,17.0,0.0,672.0,3.277647058823529,55.72,18.0,39.88235294117647,1,0,0,0
14410,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,64,111000.0,2.0,450.0,600.0,25.49,50.98,78.0,78.0,1,0,0,0
14411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,1,58,96000.0,9.0,48.0,654.0,24.416666666666668,219.75,42.0,68.0,0,1,0,0
14412,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,1.0,0.0,0.0,0.0,0.0,0.0,1,20,62000.0,8.0,168.0,702.0,2.295,18.36,33.0,67.5,1,0,0,0
14413,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,2.0,0.0,0.0,0.0,0.0,0.0,2,77,51000.0,11.0,54.0,684.0,2.1645454545454546,23.81,24.0,57.81818181818182,0,1,0,0
14414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,52,46000.0,10.0,6.0,702.0,9.587,95.87,33.0,70.2,1,0,0,0
14415,1.0,1.0,6.0,6.0,1.0,6.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,3,52,97000.0,6.0,414.0,684.0,19.645,117.87,24.0,46.0,0,1,0,0
14416,4.0,0.0,0.0,0.0,0.0,0.0,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,2,118,65404.9915682968,8.0,84.0,576.0,1.9075,15.26,36.0,62.25,0,0,0,1
14417,1.0,1.0,6.0,6.0,1.0,6.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,60,66000.0,14.0,42.0,660.0,17.470714285714287,244.59,27.0,44.57142857142857,0,1,0,0
14418,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,9.0,168.0,606.0,1.411111111111111,12.7,48.0,49.333333333333336,0,0,0,1
14419,1.0,1.0,0.0,0.0,1.0,0.0,-8.0,1.0,1.0,0.0,12.0,12.0,0.0,0,62,80000.0,15.0,0.0,630.0,19.46733333333333,292.01,30.0,42.4,1,0,0,0
14420,2.0,0.5,12.0,12.0,1.0,12.0,-11.5,1.0,1.0,0.0,18.0,18.0,0.0,2,55,32000.0,10.0,18.0,486.0,6.223,62.23,48.0,47.4,1,0,0,0
14421,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,2,67,116000.0,2.0,666.0,690.0,35.32,70.64,15.0,15.0,1,0,0,0
14422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,12.0,0.0,1,51,80000.0,8.0,198.0,600.0,22.16375,177.31,21.0,51.0,1,0,0,0
14423,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,42,56000.0,7.0,96.0,558.0,3.9257142857142857,27.48,30.0,66.85714285714286,0,1,0,0
14424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,67,97000.0,9.0,204.0,660.0,30.035555555555558,270.32,48.0,51.333333333333336,0,1,0,0
14425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70,55000.0,18.0,210.0,708.0,3.031111111111111,54.56,18.0,28.0,0,1,0,0
14426,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,3.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,7.0,348.0,594.0,1.7228571428571426,12.06,18.0,36.0,0,0,0,1
14427,2.0,0.5,18.0,18.0,1.0,18.0,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,0,76,66000.0,8.0,18.0,534.0,15.9475,127.58,57.0,65.25,0,1,0,0
14428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49,102000.0,6.0,66.0,540.0,26.875,161.25,78.0,80.0,0,1,0,0
14429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,63,38000.0,6.0,240.0,468.0,3.4483333333333337,20.69,24.0,39.0,0,1,0,0
14430,2.0,0.0,0.0,0.0,0.0,0.0,-9.5,3.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,6.0,132.0,696.0,1.5016666666666667,9.01,75.0,95.0,0,0,0,1
14431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,32,50000.0,22.0,6.0,594.0,3.667727272727273,80.69,18.0,27.0,1,0,0,0
14432,1.0,1.0,6.0,6.0,1.0,6.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,95000.0,8.0,72.0,546.0,26.0475,208.38,39.0,60.0,0,1,0,0
14433,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,2.0,1.0,0.0,12.0,9.0,0.0,2,68,100000.0,4.0,12.0,414.0,30.0225,120.09,117.0,102.0,0,1,0,0
14434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,67,87000.0,4.0,126.0,624.0,27.12,108.48,90.0,126.0,1,0,0,0
14435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,59,106000.0,10.0,24.0,714.0,26.963,269.63,57.0,69.6,0,1,0,0
14436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,84,67000.0,11.0,30.0,654.0,19.774545454545454,217.52,54.0,57.27272727272727,0,1,0,0
14437,2.0,0.0,0.0,0.0,0.0,0.0,-8.0,2.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,10.0,66.0,660.0,2.672,26.72,48.0,60.0,0,0,0,1
14438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53,65000.0,10.0,84.0,678.0,16.232999999999997,162.32999999999998,45.0,60.0,1,0,0,0
14439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,29,33000.0,6.0,228.0,696.0,2.648333333333333,15.89,57.0,79.0,0,1,0,0
14440,3.0,0.0,0.0,0.0,0.0,0.0,-10.333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,2,64,52000.0,2.0,306.0,510.0,3.28,6.56,105.0,105.0,0,1,0,0
14441,3.0,1.0,6.0,18.0,3.0,12.0,-6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1,30,46000.0,13.0,6.0,690.0,14.956923076923076,194.44,24.0,53.07692307692308,1,0,0,0
14442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23,72000.0,26.0,24.0,714.0,4.128846153846154,107.35,15.0,26.76923076923077,0,1,0,0
14443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,79,78000.0,4.0,162.0,624.0,20.5875,82.35,39.0,117.0,1,0,0,0
14444,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,1,28,54000.0,9.0,114.0,678.0,3.4655555555555555,31.19,24.0,63.333333333333336,0,1,0,0
14445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,75,70000.0,10.0,96.0,630.0,15.607,156.07,33.0,54.0,0,1,0,0
14446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,48,47000.0,2.0,612.0,636.0,1.86,3.72,15.0,15.0,1,0,0,0
14447,4.0,0.0,0.0,0.0,0.0,0.0,-8.75,2.0,0.0,0.0,0.0,0.0,0.0,0,19,35000.0,4.0,204.0,660.0,2.5075000000000003,10.03,111.0,115.5,0,1,0,0
14448,1.0,1.0,18.0,18.0,1.0,18.0,-8.0,3.0,1.0,0.0,18.0,14.0,0.0,0,55,49000.0,11.0,66.0,660.0,11.94090909090909,131.35,48.0,54.54545454545455,0,1,0,0
14449,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,1,97,41000.0,19.0,6.0,684.0,3.34,63.46,18.0,36.0,1,0,0,0
14450,3.0,0.0,0.0,0.0,0.0,0.0,-10.333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1,85,58000.0,4.0,384.0,702.0,4.359999999999999,17.439999999999998,93.0,81.0,0,1,0,0
14451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,82,84000.0,2.0,204.0,420.0,17.265,34.53,111.0,111.0,1,0,0,0
14452,3.0,0.0,0.0,0.0,0.0,0.0,-10.333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,2,118,65404.9915682968,5.0,12.0,456.0,2.162,10.81,78.0,90.0,0,0,0,1
14453,2.0,0.5,12.0,12.0,1.0,12.0,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,0,44,86000.0,9.0,12.0,678.0,24.48,220.32,66.0,74.66666666666667,1,0,0,0
14454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58,97000.0,7.0,84.0,702.0,23.562857142857144,164.94,54.0,89.14285714285714,0,1,0,0
14455,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2,51,74000.0,5.0,216.0,462.0,3.548,17.74,24.0,50.4,0,1,0,0
14456,2.0,1.0,0.0,12.0,2.0,6.0,-9.5,2.0,1.0,0.0,12.0,9.0,0.0,1,64,90000.0,8.0,180.0,546.0,27.4525,219.62,39.0,46.5,0,1,0,0
14457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,67,104000.0,12.0,66.0,690.0,31.5875,379.05,30.0,52.5,1,0,0,0
14458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39,74000.0,4.0,384.0,474.0,19.6125,78.44999999999999,24.0,24.0,1,0,0,0
14459,1.0,1.0,18.0,18.0,1.0,18.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,70,77000.0,5.0,444.0,672.0,21.23,106.15,36.0,46.8,0,1,0,0
14460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,1,48,54000.0,10.0,6.0,612.0,13.924,139.24,36.0,61.2,1,0,0,0
14461,2.0,0.0,0.0,0.0,0.0,0.0,-8.0,3.0,0.0,0.0,0.0,0.0,0.0,0,80,70000.0,4.0,432.0,672.0,3.7825,15.13,45.0,61.5,1,0,0,0
14462,1.0,1.0,18.0,18.0,1.0,18.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,60,72000.0,4.0,306.0,564.0,19.23,76.92,60.0,66.0,0,0,1,0
14463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,65,57000.0,4.0,126.0,570.0,14.43,57.72,111.0,112.5,0,0,1,0
14464,3.0,0.0,0.0,0.0,0.0,0.0,-10.333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,2,51,55000.0,1.0,120.0,120.0,9.88,9.88,6.0,6.0,0,0,1,0
14465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,47,43000.0,10.0,30.0,630.0,10.091,100.91,30.0,60.6,0,1,0,0
14466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,18.0,9.0,0.0,2,32,71000.0,14.0,114.0,642.0,19.033571428571427,266.47,33.0,38.142857142857146,1,0,0,0
14467,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2,75,75000.0,4.0,30.0,498.0,16.95,67.8,69.0,118.5,0,1,0,0
14468,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,1,68,75000.0,3.0,72.0,684.0,17.956666666666667,53.870000000000005,60.0,206.0,1,0,0,0
14469,2.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,2,118,65404.9915682968,7.0,114.0,690.0,1.717142857142857,12.02,42.0,83.14285714285714,0,0,0,1
14470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,63,98000.0,6.0,12.0,528.0,27.613333333333333,165.68,18.0,87.0,1,0,0,0
14471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,51,55000.0,6.0,36.0,678.0,15.788333333333334,94.73,87.0,108.0,1,0,0,0
14472,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,39,56000.0,15.0,186.0,696.0,8.91,133.65,24.0,34.4,0,1,0,0
14473,3.0,0.0,0.0,0.0,0.0,0.0,-12.666666666666666,3.0,0.0,0.0,0.0,0.0,0.0,0,28,70000.0,11.0,264.0,708.0,2.565454545454545,28.22,24.0,40.90909090909091,0,1,0,0
14474,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,2.0,0.0,0.0,0.0,0.0,0.0,0,74,53000.0,20.0,30.0,702.0,2.3440000000000003,46.88,15.0,33.9,0,1,0,0
14475,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,0,49,84000.0,6.0,288.0,696.0,23.48166666666667,140.89,69.0,69.0,0,1,0,0
14476,3.0,0.0,0.0,0.0,0.0,0.0,-8.0,2.0,0.0,0.0,0.0,0.0,0.0,0,50,74000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
14477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,87,115000.0,6.0,36.0,600.0,19.243333333333336,115.46,60.0,95.0,1,0,0,0
14478,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,1.0,0.0,0.0,0.0,0.0,0.0,2,118,65404.9915682968,7.0,102.0,702.0,2.025714285714286,14.18,66.0,86.57142857142857,0,0,0,1
14479,2.0,0.0,0.0,0.0,0.0,0.0,-9.5,1.0,0.0,0.0,0.0,0.0,0.0,0,61,61000.0,5.0,114.0,678.0,2.236,11.18,30.0,114.0,0,1,0,0
14480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,55000.0,11.0,6.0,690.0,10.440909090909091,114.85,42.0,62.72727272727273,0,1,0,0
14481,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,4.0,0.0,0.0,0.0,0.0,0.0,0,31,34000.0,2.0,438.0,534.0,0.6849999999999999,1.37,51.0,51.0,1,0,0,0
14482,1.0,1.0,18.0,18.0,1.0,18.0,-8.0,1.0,1.0,0.0,12.0,12.0,0.0,0,80,70000.0,10.0,78.0,678.0,19.612,196.12,36.0,60.6,0,1,0,0
14483,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,20.0,66.0,678.0,1.5510000000000002,31.020000000000003,24.0,30.9,0,0,0,1
14484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,63,114000.0,3.0,162.0,708.0,27.993333333333336,83.98,174.0,184.0,1,0,0,0
14485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,15.0,12.0,678.0,1.8806666666666667,28.21,30.0,44.8,0,0,0,1
14486,1.0,1.0,6.0,6.0,1.0,6.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53,100000.0,10.0,96.0,576.0,26.235000000000003,262.35,30.0,48.6,1,0,0,0
14487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55,65000.0,8.0,0.0,690.0,15.1275,121.02,63.0,87.0,0,1,0,0
14488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,118,65404.9915682968,17.0,6.0,672.0,1.9188235294117648,32.62,12.0,39.52941176470589,0,0,0,1
14489,1.0,1.0,6.0,6.0,1.0,6.0,-15.0,1.0,1.0,0.0,0.0,0.0,0.0,1,64,75000.0,10.0,216.0,714.0,21.008,210.08,45.0,50.4,1,0,0,0
14490,1.0,1.0,12.0,12.0,1.0,12.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58,52000.0,7.0,0.0,696.0,15.62285714285714,109.36,66.0,100.28571428571428,0,1,0,0
14491,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,2,64,47000.0,1.0,570.0,570.0,2.88,2.88,6.0,6.0,0,1,0,0
14492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,18.0,18.0,0.0,1,59,114000.0,4.0,48.0,534.0,31.7,126.8,90.0,123.0,1,0,0,0
14493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,35,32000.0,25.0,18.0,678.0,2.7556,68.89,18.0,26.64,1,0,0,0
14494,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,4.0,0.0,0.0,0.0,0.0,0.0,0,73,65000.0,5.0,198.0,714.0,14.946000000000002,74.73,24.0,104.4,1,0,0,0
14495,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,51,34000.0,3.0,324.0,666.0,7.093333333333334,21.28,114.0,116.0,0,1,0,0
14496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,2,66,58000.0,10.0,24.0,606.0,16.931,169.31,30.0,58.8,1,0,0,0
14497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,9.0,162.0,618.0,3.394444444444444,30.55,24.0,51.333333333333336,0,0,0,1
14498,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,58,50000.0,5.0,0.0,696.0,2.352,11.76,138.0,140.4,0,1,0,0
14499,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,1.0,0.0,6.0,6.0,0.0,0,79,41000.0,9.0,102.0,696.0,11.928888888888888,107.36,54.0,66.66666666666667,1,0,0,0
14500,3.0,1.0,6.0,18.0,3.0,14.0,-9.0,1.0,0.0,0.0,0.0,0.0,0.0,0,71,85000.0,7.0,72.0,558.0,20.264285714285712,141.85,60.0,70.28571428571429,1,0,0,0
14501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,18.0,0.0,1,21,59000.0,7.0,54.0,708.0,13.352857142857143,93.47,114.0,94.28571428571428,0,0,1,0
14502,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,3.0,336.0,594.0,3.4166666666666665,10.25,24.0,88.0,0,0,0,1
14503,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,1.0,0.0,6.0,6.0,0.0,1,64,36000.0,9.0,510.0,672.0,11.64,104.76,18.0,18.666666666666668,0,1,0,0
14504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,18.0,0.0,1,47,68000.0,9.0,18.0,636.0,16.321111111111108,146.89,60.0,69.33333333333333,1,0,0,0
14505,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,2.0,0.0,0.0,0.0,0.0,0.0,0,55,48000.0,5.0,168.0,714.0,1.6780000000000002,8.39,12.0,110.4,0,1,0,0
14506,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,2.0,0.0,0.0,0.0,0.0,0.0,0,41,37000.0,5.0,90.0,570.0,2.4520000000000004,12.260000000000002,84.0,97.2,1,0,0,0
14507,1.0,1.0,6.0,6.0,1.0,6.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2,36,31000.0,16.0,174.0,600.0,3.639375,58.23,18.0,27.0,1,0,0,0
14508,1.0,1.0,6.0,6.0,1.0,6.0,-4.0,1.0,1.0,0.0,6.0,6.0,0.0,1,60,87000.0,9.0,132.0,702.0,19.56,176.04,48.0,64.0,1,0,0,0
14509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,28,30000.0,14.0,72.0,690.0,6.255000000000001,87.57000000000001,24.0,44.57142857142857,0,1,0,0
14510,1.0,1.0,0.0,0.0,1.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,63,99000.0,8.0,36.0,708.0,31.29875,250.39,66.0,84.75,0,1,0,0
